Price,Close,High,Low,Open,Volume
Ticker,BYD,BYD,BYD,BYD,BYD
Date,,,,,
2016-02-22,15.672590255737305,15.888698680109371,15.494065048052969,15.653797751317509,2822800
2016-02-23,15.240372657775879,15.691383833955424,15.230976404922973,15.691383833955424,2104600
2016-02-24,15.287351608276367,15.37191607900157,14.601440487119826,15.052450698962293,1969800
2016-02-25,15.37191390991211,15.597418535975063,15.118220533534489,15.353121409702332,1273200
2016-02-26,16.574607849121094,16.649776069601053,15.512856510822683,15.541045265559571,3089700
2016-02-29,16.273937225341797,16.715552150071986,16.264540972459027,16.574610148982444,1394400
2016-03-01,16.903470993041992,16.95984671539099,16.31152142799777,16.471254134779848,1415200
2016-03-02,16.95984649658203,17.07259973197723,16.715551105504208,16.92226327955155,1122300
2016-03-03,16.9692440032959,16.988036509276277,16.715552341168824,16.91286827750677,1050400
2016-03-04,16.80011749267578,17.00683150441101,16.640384752767773,16.950455770370617,971600
2016-03-07,16.39608383178711,16.865885640237725,16.142390425107376,16.68736045122402,1559700
2016-03-08,16.226951599121094,16.414871209053292,15.94506949599583,16.31151605084354,1879200
2016-03-09,16.76252555847168,16.771921807955344,16.179970635543828,16.283327587712805,1112100
2016-03-10,16.715547561645508,17.222932532973662,16.53702239018213,16.82829898098443,1252000
2016-03-11,17.551799774169922,17.608175501984338,16.894076378444108,16.894076378444108,1725300
2016-03-14,17.6739444732666,17.871262175242116,17.429647304804988,17.53300428165653,1526500
2016-03-15,17.232336044311523,17.570594029160013,17.072603306149986,17.551801520634598,1279900
2016-03-16,17.918241500854492,17.993409721932338,17.04440981072967,17.100787320651875,1362600
2016-03-17,17.880664825439453,17.993416302214122,17.626971314467834,17.89006108052941,1109800
2016-03-18,17.843069076538086,18.294078296762272,17.777297122607642,18.04038673048075,1266400
2016-03-21,17.636369705200195,17.852478221981233,17.476636933633205,17.843081965753456,949700
2016-03-22,18.651134490966797,18.745095222860837,18.030996169478794,18.059183134540678,1928900
2016-03-23,18.294086456298828,18.58536494240886,18.209521965770385,18.519591166990633,965100
2016-03-24,18.594758987426758,18.66053096288071,17.974618866491966,18.20012534255112,881600
2016-03-28,18.547780990600586,18.71690998134791,18.32227626698823,18.604156723465618,818300
2016-03-29,19.449798583984375,19.496778055208434,18.528985535486036,18.557174293511643,1053700
2016-03-30,19.487384796142578,19.966583003279553,19.337048314548884,19.647117531854903,1433900
2016-03-31,19.412216186523438,19.703492890058076,19.346444201094858,19.440404948343765,906100
2016-04-01,19.609533309936523,19.73168102296029,19.13973138081842,19.224294079279716,1347200
2016-04-04,19.581340789794922,19.731677234878997,19.374628625842263,19.590737041631648,738200
2016-04-05,19.487384796142578,19.675306294210806,19.355840822786153,19.412216555345733,730400
2016-04-06,19.609533309936523,19.618927771425007,19.18671085686938,19.44980058235028,805900
2016-04-07,19.64711570739746,19.863224155601245,19.5061754930103,19.5061754930103,1175100
2016-04-08,19.919601440429688,20.02295664061501,19.67530423536541,19.86322392161729,910200
2016-04-11,19.487384796142578,20.088730722517344,19.487384796142578,20.022958735839133,764900
2016-04-12,19.938390731811523,19.957183236741354,19.412213138839682,19.543757089044664,713900
2016-04-13,20.060537338256836,20.126309303905444,19.891408402502325,20.06993358937116,1124700
2016-04-14,19.77865982055664,20.098125264770704,19.515571896252407,20.098125264770704,1011500
2016-04-15,19.825641632080078,19.90080986854053,19.656512652006025,19.759869649196194,699700
2016-04-18,19.722278594970703,19.882011272550283,19.571942168090107,19.75986359776664,1089300
2016-04-19,19.788053512573242,19.99476747451541,19.61892455903941,19.835034773083663,900500
2016-04-20,19.844430923461914,20.13570756852605,19.590737494461617,19.853825383364,1969800
2016-04-21,19.665903091430664,19.759863807265123,19.29945827104303,19.58133862639481,1637600
